id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
763466661529788416	763466661529788416	2016-08-10 14:06:51 MDT	2016-08-10	14:06:51	-0700	1604931252	blklivesmatter	Black Lives Matter		Demanding political change for black lives: Voices  https://t.co/f60mjT7AKb via @aliciagarza	en	[{'screen_name': 'aliciagarza', 'name': 'alicia garza', 'id': '57039392'}]	['http://usat.ly/2b1FXMd']	[]	22	67	85	[]	[]	https://twitter.com/Blklivesmatter/status/763466661529788416	False		0								[]				
763412128220995589	763406816390832132	2016-08-10 10:30:09 MDT	2016-08-10	10:30:09	-0700	1604931252	blklivesmatter	Black Lives Matter		@jonwiltshire email shanelle@blacklivesmatter.com	fr	[]	[]	[]	4	1	0	[]	[]	https://twitter.com/Blklivesmatter/status/763412128220995589	False		0								[{'screen_name': 'jonwiltshire', 'name': 'Jon Wiltshire', 'id': '23327990'}]				
763086874634252290	763086874634252290	2016-08-09 12:57:43 MDT	2016-08-09	12:57:43	-0700	1604931252	blklivesmatter	Black Lives Matter		Journey to Justice Tribunal  https://t.co/sIkI5TOTN3	en	[]	['https://www.facebook.com/events/666210043530865/668445913307278/?notif_t=like&notif_id=1470673523978285']	[]	9	9	6	[]	[]	https://twitter.com/Blklivesmatter/status/763086874634252290	False		0								[]				
763057947073273857	763057947073273857	2016-08-09 11:02:46 MDT	2016-08-09	11:02:46	-0700	1604931252	blklivesmatter	Black Lives Matter		Thanks for joining us in honoring #MikeBrown. Please follow @CFCFund today to find out how to support the Michael Brown Foundation. 👊🏾	en	[{'screen_name': 'cfcfund', 'name': 'michael brown foundation /dba/ chosen for change', 'id': '3220388214'}]	[]	[]	28	57	116	['mikebrown']	[]	https://twitter.com/Blklivesmatter/status/763057947073273857	False		0								[]				
763056030641168384	763056030641168384	2016-08-09 10:55:09 MDT	2016-08-09	10:55:09	-0700	1604931252	blklivesmatter	Black Lives Matter		Join us now: Nat'l moment of Silence in memory of #MikeBrown 4.5 min for the 4.5 hours his body lay on the ground.  https://t.co/6bmHQqVrna	en	[]	['https://twitter.com/blklivesmatter/status/763054974481928192']	[]	34	99	132	['mikebrown']	[]	https://twitter.com/Blklivesmatter/status/763056030641168384	False	https://twitter.com/blklivesmatter/status/763054974481928192	0								[]				
763055731381796864	763055603291983873	2016-08-09 10:53:57 MDT	2016-08-09	10:53:57	-0700	1604931252	blklivesmatter	Black Lives Matter		@PatShellySSW 11:55 CST	und	[]	[]	[]	2	1	0	[]	[]	https://twitter.com/Blklivesmatter/status/763055731381796864	False		0								[{'screen_name': 'PatShellySSW', 'name': 'Patricia Shelly', 'id': '720622807'}]				
763055601383514113	763055601383514113	2016-08-09 10:53:26 MDT	2016-08-09	10:53:26	-0700	1604931252	blklivesmatter	Black Lives Matter		👀 @twitter   https://t.co/TvWsJbHj2z	und	[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]	['https://twitter.com/imjoshq/status/763055482013483008']	[]	6	16	51	[]	[]	https://twitter.com/Blklivesmatter/status/763055601383514113	False	https://twitter.com/imjoshq/status/763055482013483008	0								[]				
763055135987732480	763054938511384576	2016-08-09 10:51:35 MDT	2016-08-09	10:51:35	-0700	1604931252	blklivesmatter	Black Lives Matter		.@Lala_Innis You big mad or little mad? Doesn't matter, you're blocked ✋🏾	en	[{'screen_name': 'lala_innis', 'name': 'la tsomething', 'id': '485411361'}]	[]	[]	8	3	21	[]	[]	https://twitter.com/Blklivesmatter/status/763055135987732480	False		0								[]				
763054974481928192	763054974481928192	2016-08-09 10:50:57 MDT	2016-08-09	10:50:57	-0700	1604931252	blklivesmatter	Black Lives Matter		In 5 minutes: Nat'l Moment of Silence in memory of #MikeBrown 4.5 min for the 4.5 hours his body lay on the ground.  https://t.co/kg7giWuXSi	en	[]	['https://twitter.com/blklivesmatter/status/763053638709350400']	[]	7	79	80	['mikebrown']	[]	https://twitter.com/Blklivesmatter/status/763054974481928192	False	https://twitter.com/blklivesmatter/status/763053638709350400	0								[]				
763054404333400068	763054404333400068	2016-08-09 10:48:41 MDT	2016-08-09	10:48:41	-0700	1604931252	blklivesmatter	Black Lives Matter		✋🏾 Block game strong today.  https://t.co/7ew6MOHyJz	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/Cpbp5ipXgAA738P.jpg']	6	16	64	[]	[]	https://twitter.com/Blklivesmatter/status/763054404333400068	False		1	https://pbs.twimg.com/tweet_video_thumb/Cpbp5ipXgAA738P.jpg							[]				
763053638709350400	763053638709350400	2016-08-09 10:45:38 MDT	2016-08-09	10:45:38	-0700	1604931252	blklivesmatter	Black Lives Matter		In 10 minutes: Nat'l Moment of Silence in memory of #MikeBrown 4.5 min for the 4.5 hours his body lay on the ground.  https://t.co/4FIaVDEMcL	en	[]	['https://twitter.com/blklivesmatter/status/763048998664073217']	[]	18	70	81	['mikebrown']	[]	https://twitter.com/Blklivesmatter/status/763053638709350400	False	https://twitter.com/blklivesmatter/status/763048998664073217	0								[]				
763048998664073217	763048998664073217	2016-08-09 10:27:12 MDT	2016-08-09	10:27:12	-0700	1604931252	blklivesmatter	Black Lives Matter		In 30 minutes: Nat'l Moment of Silence in memory of #MikeBrown 4.5 min for the 4.5 hours his body lay on the ground.  https://t.co/bVuDVnNBcZ	en	[]	[]	['https://pbs.twimg.com/media/CpbkpfPWEAQB_iT.jpg']	43	262	308	['mikebrown']	[]	https://twitter.com/Blklivesmatter/status/763048998664073217	False		1	https://pbs.twimg.com/media/CpbkpfPWEAQB_iT.jpg							[]				
763007799597080576	763002155666141186	2016-08-09 07:43:30 MDT	2016-08-09	07:43:30	-0700	1604931252	blklivesmatter	Black Lives Matter		@sbpdl @democracynow @CharleneCac FALSE ✋🏾	en	[]	[]	[]	3	1	3	[]	[]	https://twitter.com/Blklivesmatter/status/763007799597080576	False		0								[{'screen_name': 'sbpdl', 'name': 'SBPDL', 'id': '898314968793317376'}, {'screen_name': 'democracynow', 'name': 'Democracy Now!', 'id': '16935292'}, {'screen_name': 'CharleneCac', 'name': 'Charlene #Defund2AbolishPolice Carruthers', 'id': '47369957'}]				
762972101506691072	762972101506691072	2016-08-09 05:21:38 MDT	2016-08-09	05:21:38	-0700	1604931252	blklivesmatter	Black Lives Matter		Join us and @CFCFund today for a National Moment of Silence for #MikeBrown  https://t.co/WZf6IYJA6T #MikeBrownForever	en	[{'screen_name': 'cfcfund', 'name': 'michael brown foundation /dba/ chosen for change', 'id': '3220388214'}]	['https://www.facebook.com/events/1733454653574748/']	[]	5	21	18	['mikebrown', 'mikebrownforever']	[]	https://twitter.com/Blklivesmatter/status/762972101506691072	False		0								[]				
762966003521290244	762966003521290244	2016-08-09 04:57:25 MDT	2016-08-09	04:57:25	-0700	1604931252	blklivesmatter	Black Lives Matter		Today! Aug 9, 2016 11:55 AM-12:00 PM CST: National Moment of Silence in memory of #MikeBrown #BlackLivesMatter  https://t.co/mJ5yhWeTpY	en	[]	[]	['https://pbs.twimg.com/media/CpaZiJLXEAA8OAr.jpg']	9	256	195	['mikebrown', 'blacklivesmatter']	[]	https://twitter.com/Blklivesmatter/status/762966003521290244	False		1	https://pbs.twimg.com/media/CpaZiJLXEAA8OAr.jpg							[]				
762958499483684864	762958499483684864	2016-08-09 04:27:36 MDT	2016-08-09	04:27:36	-0700	1604931252	blklivesmatter	Black Lives Matter		Read it once, twice, three times. And then check out the entire article  https://t.co/7aE5wQ4q6m  https://t.co/MTBR7ymnQ6	en	[]	['https://www.bloomberg.com/features/2016-alicia-garza-interview-issue/']	['https://pbs.twimg.com/media/CpaStQ7XgAEGySD.jpg']	12	165	177	[]	[]	https://twitter.com/Blklivesmatter/status/762958499483684864	False		1	https://pbs.twimg.com/media/CpaStQ7XgAEGySD.jpg							[]				
762834841641508865	762834841641508865	2016-08-08 20:16:13 MDT	2016-08-08	20:16:13	-0700	1604931252	blklivesmatter	Black Lives Matter		Tomorrow: National Moment of Silence in honor of #MikeBrown. 11:55 AM - 12:00 PM CST #MikeBrownForever  https://t.co/rXStlnMef1	en	[]	[]	['https://pbs.twimg.com/media/CpYiPP6UEAA0khg.jpg']	27	708	640	['mikebrown', 'mikebrownforever']	[]	https://twitter.com/Blklivesmatter/status/762834841641508865	False		1	https://pbs.twimg.com/media/CpYiPP6UEAA0khg.jpg							[]				
762765717557108736	762765717557108736	2016-08-08 15:41:33 MDT	2016-08-08	15:41:33	-0700	1604931252	blklivesmatter	Black Lives Matter		We Don’t want Ice Cream, BBQ’s or Hugs. We want to live.  https://t.co/b6UbaKhK0g #BlackLivesMatter	en	[]	['http://blacklivesmatter.com/we-dont-want-ice-cream-bbqs-or-hugs-we-want-to-live/']	[]	6	94	126	['blacklivesmatter']	[]	https://twitter.com/Blklivesmatter/status/762765717557108736	False		0								[]				
762689911975731200	762689911975731200	2016-08-08 10:40:19 MDT	2016-08-08	10:40:19	-0700	1604931252	blklivesmatter	Black Lives Matter		“Y’all Take it From Here:” Delegates from SNCC Champion the Movement for Black Lives Lives  https://t.co/LXbqGlkp1A	en	[]	['http://blacklivesmatter.com/yall-take-it-from-here-delegates-from-the-student-nonviolent-coordinating-committee-champion-the-movement-for-black-lives-lives/']	[]	1	30	37	[]	[]	https://twitter.com/Blklivesmatter/status/762689911975731200	False		0								[]				
762283142543765504	762283142543765504	2016-08-07 07:43:58 MDT	2016-08-07	07:43:58	-0700	1604931252	blklivesmatter	Black Lives Matter		#FireBeck continues   https://t.co/fNveuNAv5W	en	[]	['https://twitter.com/blmla/status/762215998476824576']	[]	3	14	29	['firebeck']	[]	https://twitter.com/Blklivesmatter/status/762283142543765504	False	https://twitter.com/blmla/status/762215998476824576	0								[]				
761872542953013248	761872542953013248	2016-08-06 04:32:23 MDT	2016-08-06	04:32:23	-0700	1604931252	blklivesmatter	Black Lives Matter		The fight for dignity, justice and freedom knows no borders. Follow @ukblm!  #BlackLivesMatter  https://t.co/ksnLqBgGj7	en	[{'screen_name': 'ukblm', 'name': '#blacklivesmatteruk', 'id': '753996179298541568'}]	[]	['https://pbs.twimg.com/media/CpK3Bv6WcAEZxUj.jpg', 'https://pbs.twimg.com/media/CpK3BwPW8AAXXUa.jpg', 'https://pbs.twimg.com/media/CpK3CD2WEAAU6nU.jpg', 'https://pbs.twimg.com/media/CpK3CLIWAAAHgDn.jpg']	13	181	214	['blacklivesmatter']	[]	https://twitter.com/Blklivesmatter/status/761872542953013248	False		1	https://pbs.twimg.com/media/CpK3Bv6WcAEZxUj.jpg							[]				
761690638962221057	761690638962221057	2016-08-05 16:29:34 MDT	2016-08-05	16:29:34	-0700	1604931252	blklivesmatter	Black Lives Matter		Today our friends @ukblm #ShutDown thank you for being present for All Black Lives.  https://t.co/qJgK0wBiX5	en	[{'screen_name': 'ukblm', 'name': '#blacklivesmatteruk', 'id': '753996179298541568'}]	[]	['https://pbs.twimg.com/media/CpIRmDVVMAE4hZl.jpg']	20	75	145	['shutdown']	[]	https://twitter.com/Blklivesmatter/status/761690638962221057	False		1	https://pbs.twimg.com/media/CpIRmDVVMAE4hZl.jpg							[]				
761565658538766336	761565658538766336	2016-08-05 08:12:56 MDT	2016-08-05	08:12:56	-0700	1604931252	blklivesmatter	Black Lives Matter		✋🏾 This is not Black Lives Matter Atlanta Please follow ➡️ @BLMAtlanta for updates   https://t.co/xs0eg3Q7y2	en	[{'screen_name': 'blmatlanta', 'name': 'black lives matter atlanta', 'id': '4516693648'}]	['https://twitter.com/officialblmatl/status/761557074941804544']	[]	3	15	16	[]	[]	https://twitter.com/Blklivesmatter/status/761565658538766336	False	https://twitter.com/officialblmatl/status/761557074941804544	0								[]				
761561676915286017	761559020549316609	2016-08-05 07:57:07 MDT	2016-08-05	07:57:07	-0700	1604931252	blklivesmatter	Black Lives Matter		@ZakMcKrack We appreciate your support  https://t.co/ksqNoYqu36	en	[]	['https://donate.idex.org/checkout/donation?eid=66399']	[]	1	0	0	[]	[]	https://twitter.com/Blklivesmatter/status/761561676915286017	False		0								[]				
761353127153037313	761353127153037313	2016-08-04 18:08:25 MDT	2016-08-04	18:08:25	-0700	1604931252	blklivesmatter	Black Lives Matter		Korryn Gaines’ family needs support funding her funeral services. Can you give today?  https://t.co/ApunwoHfuX	en	[]	['https://www.gofundme.com/2hkxmz8?&su=1#_=_']	[]	15	435	202	[]	[]	https://twitter.com/Blklivesmatter/status/761353127153037313	False		0								[]				
760526603419955201	760526603419955201	2016-08-02 11:24:06 MDT	2016-08-02	11:24:06	-0700	1604931252	blklivesmatter	Black Lives Matter		#SayHerName for black women,girls,and femmes erased from the conversation on state violence and police murders  https://t.co/XLJgoJ9Usw	en	[]	['https://twitter.com/ebonymag/status/760525251931410432']	[]	17	134	189	['sayhername']	[]	https://twitter.com/Blklivesmatter/status/760526603419955201	False	0	0								[]				
760376268931993600	760256385401618432	2016-08-02 01:26:44 MDT	2016-08-02	01:26:44	-0700	1604931252	blklivesmatter	Black Lives Matter		@thedanieb our love to you!	en	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/Blklivesmatter/status/760376268931993600	False		0								[{'screen_name': 'thedanieb', 'name': 'Danielle Brooks', 'id': '801311472'}]				
759869745575432196	759869745575432196	2016-07-31 15:53:59 MDT	2016-07-31	15:53:59	-0700	1604931252	blklivesmatter	Black Lives Matter		Sign this petition NOW to #FireBeck for leading the most murderous police force in the nation:  https://t.co/5nHpsqH05J	en	[]	['http://bit.ly/29UaPCW']	[]	10	66	59	['firebeck']	[]	https://twitter.com/Blklivesmatter/status/759869745575432196	False		0								[]				
758986470665297920	758986470665297920	2016-07-29 05:24:10 MDT	2016-07-29	05:24:10	-0700	1604931252	blklivesmatter	Black Lives Matter		From Ferguson to Palestine, we always resist. #BlackLiveMatter #FreedomNow #FreePalestine  https://t.co/yqgo78LZ5S	en	[]	[]	['https://pbs.twimg.com/media/Coh2EygVMAAPRSD.jpg']	39	418	606	['blacklivematter', 'freedomnow', 'freepalestine']	[]	https://twitter.com/Blklivesmatter/status/758986470665297920	False		1	https://pbs.twimg.com/media/Coh2EygVMAAPRSD.jpg							[]				
758982717178470403	758982717178470403	2016-07-29 05:09:15 MDT	2016-07-29	05:09:15	-0700	1604931252	blklivesmatter	Black Lives Matter		Today Movement for Black Lives folks join organizers and activists in Bil'in... https://t.co/H2JLkS8EX5 #FreedomNow  https://t.co/j9cbF8zgAt	en	[]	['https://www.facebook.com/BlackLivesMatter/posts/617271021777480:0']	['https://pbs.twimg.com/media/CohytNGVYAAmD7x.jpg']	27	223	312	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/758982717178470403	False		1	https://pbs.twimg.com/media/CohytNGVYAAmD7x.jpg							[]				
757775862209007616	757775862209007616	2016-07-25 21:13:39 MDT	2016-07-25	21:13:39	-0700	1604931252	blklivesmatter	Black Lives Matter		#WeAintForget   https://t.co/SSxSNjmzdH	und	[]	['https://twitter.com/unitedblackout/status/757722658792288256']	[]	11	217	297	['weaintforget']	[]	https://twitter.com/Blklivesmatter/status/757775862209007616	False	https://twitter.com/unitedblackout/status/757722658792288256	0								[]				
757723859101454336	757723859101454336	2016-07-25 17:47:00 MDT	2016-07-25	17:47:00	-0700	1604931252	blklivesmatter	Black Lives Matter		Dee Wigham   We Love You.   #BlackTransLivesMatter	en	[]	[]	[]	5	35	61	['blacktranslivesmatter']	[]	https://twitter.com/Blklivesmatter/status/757723859101454336	False		0								[]				
757723617127862272	757723617127862272	2016-07-25 17:46:02 MDT	2016-07-25	17:46:02	-0700	1604931252	blklivesmatter	Black Lives Matter		We Gon' Be Aight @mvmt4bl @kendricklamar   #BlackLivesMatter	en	[{'screen_name': 'kendricklamar', 'name': 'kendrick lamar', 'id': '23561980'}]	[]	[]	6	43	117	['blacklivesmatter']	[]	https://twitter.com/Blklivesmatter/status/757723617127862272	False		0								[]				
756449164880338944	756449164880338944	2016-07-22 05:21:49 MDT	2016-07-22	05:21:49	-0700	1604931252	blklivesmatter	Black Lives Matter		@Jasmyne Breaking News. Los Angeles, Ca.  Tritobia Ford #EzellFord Mama wants answers now.    https://t.co/7IK63a8DTu	en	[]	['http://www.jasmyneacannick.com/blog/mother-of-ezell-ford-threatens-to-chain-herself-to-d-a-s-office/']	[]	14	25	25	['ezellford']	[]	https://twitter.com/Blklivesmatter/status/756449164880338944	False		0								[]				
756448806351216640	756448806351216640	2016-07-22 05:20:24 MDT	2016-07-22	05:20:24	-0700	1604931252	blklivesmatter	Black Lives Matter		Many thoughts. Reactions. Concerns about a Trump presidency.   Be courageous now. Join the movement now. #FreedomNow	en	[]	[]	[]	45	66	206	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/756448806351216640	False		0								[]				
756304204898062337	756304204898062337	2016-07-21 19:45:48 MDT	2016-07-21	19:45:48	-0700	1604931252	blklivesmatter	Black Lives Matter		Hey family, if you can, please share this bail fund link for Freedom Inc. #FreedomNow  https://t.co/xaBdzVltGU	en	[]	['https://www.razoo.com/us/story/Mou2of']	[]	21	251	195	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/756304204898062337	False		0								[]				
756201789049937920	756201789049937920	2016-07-21 12:58:50 MDT	2016-07-21	12:58:50	-0700	1604931252	blklivesmatter	Black Lives Matter		This is an attempt to keep us from winning the dignity we deserve.   #FreedomNow    https://t.co/YHWCd1La38	en	[]	['http://bit.ly/2avoNHb']	[]	21	48	51	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/756201789049937920	False		0								[]				
756200919377776641	756200919377776641	2016-07-21 12:55:23 MDT	2016-07-21	12:55:23	-0700	1604931252	blklivesmatter	Black Lives Matter		Have you read #FreedomNow: Eyes on the Prize?   https://t.co/YHWCd1La38	en	[]	['http://bit.ly/2avoNHb']	[]	3	27	32	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/756200919377776641	False		0								[]				
756162485485506560	756162485485506560	2016-07-21 10:22:40 MDT	2016-07-21	10:22:40	-0700	1604931252	blklivesmatter	Black Lives Matter		#FreedomNow #WeEverywhere  https://t.co/ddeTMeMfKN	und	[]	[]	['https://pbs.twimg.com/media/Cn5txRHVUAI6tFx.jpg']	20	72	87	['freedomnow', 'weeverywhere']	[]	https://twitter.com/Blklivesmatter/status/756162485485506560	False		1	https://pbs.twimg.com/media/Cn5txRHVUAI6tFx.jpg							[]				
756161482266664962	756161482266664962	2016-07-21 10:18:40 MDT	2016-07-21	10:18:40	-0700	1604931252	blklivesmatter	Black Lives Matter		#CharlesKinsey	und	[]	[]	[]	0	76	80	['charleskinsey']	[]	https://twitter.com/Blklivesmatter/status/756161482266664962	False		0								[]				
755948141229158400	755948141229158400	2016-07-20 20:10:56 MDT	2016-07-20	20:10:56	-0700	1604931252	blklivesmatter	Black Lives Matter		COURT SUPPORT REQUEST FROM @BLMNYC: come to 100 Centre street, NYC now to support #FreedomNow protestors who have night court.	en	[{'screen_name': 'blmnyc', 'name': 'blacklivesmatternyc', 'id': '2905143310'}]	[]	[]	1	43	57	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/755948141229158400	False		0								[]				
755902672008466432	755902672008466432	2016-07-20 17:10:15 MDT	2016-07-20	17:10:15	-0700	1604931252	blklivesmatter	Black Lives Matter		@DMVBlackLives has been at it for 12 hours. Show your love for their dedication to Black liberation! #FreedomNow   https://t.co/6r7mROJIvj	en	[]	['https://twitter.com/dmvblacklives/status/755874432825036801']	[]	7	11	18	['freedomnow']	[]	https://twitter.com/Blklivesmatter/status/755902672008466432	False	https://twitter.com/dmvblacklives/status/755874432825036801	0								[]				
755890988724301824	755890988724301824	2016-07-20 16:23:50 MDT	2016-07-20	16:23:50	-0700	1604931252	blklivesmatter	Black Lives Matter		We demand #FreedomNow as we keep our eyes on the prize. We will not be moved.   https://t.co/YHWCd1tyEy  #FreedomNow	en	[]	['http://bit.ly/2avoNHb']	[]	10	32	43	['freedomnow', 'freedomnow']	[]	https://twitter.com/Blklivesmatter/status/755890988724301824	False		0								[]				
755890687531323392	755890687531323392	2016-07-20 16:22:38 MDT	2016-07-20	16:22:38	-0700	1604931252	blklivesmatter	Black Lives Matter		Who stands to gain by linking otherwise unrelated violence to our movement?  Answer: Definitely not Black people.   https://t.co/YHWCd1tyEy	en	[]	['http://bit.ly/2avoNHb']	[]	19	52	86	[]	[]	https://twitter.com/Blklivesmatter/status/755890687531323392	False		0								[]				
755889374995189761	755889374995189761	2016-07-20 16:17:25 MDT	2016-07-20	16:17:25	-0700	1604931252	blklivesmatter	Black Lives Matter		✊🏿❤️💚  https://t.co/3CYmqq1v2t	und	[]	['https://twitter.com/charlenecac/status/755882325947416581']	[]	4	17	28	[]	[]	https://twitter.com/Blklivesmatter/status/755889374995189761	False	https://twitter.com/charlenecac/status/755882325947416581	0								[]				
